store_id,sale_date,gross_sales,net_sales,digital_sales,in_store_sales,transaction_count
S034,2023-01-09,9974.49,9181.01,2793.84,6387.17,611
S035,2023-01-09,9783.58,9005.29,2519.34,6485.95,603
S036,2023-01-09,7569.48,7049.63,1919.32,5130.31,527
S037,2023-01-09,9077.81,8478.69,3077.7,5400.99,560
S038,2023-01-09,9653.21,8907.9,2816.73,6091.17,585
S039,2023-01-09,12715.06,11641.8,3908.51,7733.29,856
S040,2023-01-09,12778.03,11792.68,3189.27,8603.41,906
S041,2023-01-09,10746.48,10006.18,3498.17,6508.01,701
S042,2023-01-09,9391.64,8601.92,2420.54,6181.38,579
S043,2023-01-09,10475.58,9836.34,2964.09,6872.25,723
S044,2023-01-09,10348.68,9559.45,2745.98,6813.47,652
S045,2023-01-09,9033.58,8469.53,2786.62,5682.91,575
S046,2023-01-09,9457.54,8712.28,2475.47,6236.81,646
S047,2023-01-09,8579.43,7955.23,2484.45,5470.78,559
S048,2023-01-09,9277.7,8490.92,2434.23,6056.69,642
S049,2023-01-09,11092.86,10374.7,3443.79,6930.91,676
S050,2023-01-09,8065.33,7432.35,2424.12,5008.23,506
S001,2023-01-10,9436.98,8726.86,2975.98,5750.88,636
S002,2023-01-10,9928.79,9100.88,2486.99,6613.89,711
S003,2023-01-10,6873.49,6415.86,2095.2,4320.67,419
S004,2023-01-10,12667.8,11629.51,3771.57,7857.93,728
S005,2023-01-10,10844.63,10114.83,3499.73,6615.09,735
S006,2023-01-10,13867.65,12891.5,3799.81,9091.69,836
S007,2023-01-10,8747.09,8028.81,2860.02,5168.79,651
S008,2023-01-10,8040.41,7367.4,2532.63,4834.77,497
S009,2023-01-10,10502.64,9749.69,3049.86,6699.82,676
S010,2023-01-10,14437.31,13384.86,4326.36,9058.5,921
S011,2023-01-10,7544.54,7087.12,2120.92,4966.2,501
S012,2023-01-10,9857.76,9211.64,2612.04,6599.6,612
S013,2023-01-10,11127.65,10145.95,3020.78,7125.17,693
S014,2023-01-10,12684.1,11665.09,3438.35,8226.74,756
S015,2023-01-10,12941.75,11832.2,3942.96,7889.23,813
S016,2023-01-10,11482.63,10714.06,3324.41,7389.64,715
S017,2023-01-10,12619.74,11816.11,3727.62,8088.49,838
S018,2023-01-10,12462.45,11375.65,4177.31,7198.34,777
S019,2023-01-10,10809.21,10112.05,3534.85,6577.2,753
S020,2023-01-10,11636.54,10701.96,3193.03,7508.93,752
S021,2023-01-10,9400.17,8794.54,3067.8,5726.74,564
S022,2023-01-10,13797.97,12902.5,3504.68,9397.81,819
S023,2023-01-10,8972.61,8287.96,3059.78,5228.18,615
S024,2023-01-10,8355.83,7679.48,2744.97,4934.51,494
S025,2023-01-10,6958.01,6407.02,1782.7,4624.32,436
S026,2023-01-10,7276.81,6780.38,2342.78,4437.6,492
S027,2023-01-10,10333.84,9433.31,2748.32,6684.99,761
S028,2023-01-10,10068.93,9165.16,2789.48,6375.68,730
S029,2023-01-10,8178.54,7612.75,2419.11,5193.65,597
S030,2023-01-10,9669.76,8906.11,2671.17,6234.94,663
S031,2023-01-10,7289.68,6824.85,2280.58,4544.28,469
S032,2023-01-10,8636.62,7901.84,2411.0,5490.84,617
S033,2023-01-10,7456.32,6991.02,2318.28,4672.75,509
S034,2023-01-10,9176.12,8384.18,2875.78,5508.4,635
S035,2023-01-10,9658.31,9018.28,2658.4,6359.88,618
S036,2023-01-10,8335.19,7656.27,2787.86,4868.41,639
S037,2023-01-10,10069.6,9427.91,2739.23,6688.68,655
S038,2023-01-10,10089.48,9418.67,3290.68,6128.0,731
S039,2023-01-10,12288.69,11271.58,3762.55,7509.03,918
S040,2023-01-10,12618.63,11602.76,3581.58,8021.17,755
S041,2023-01-10,10967.76,10160.43,2918.86,7241.57,733
S042,2023-01-10,9688.55,8820.59,2571.86,6248.73,562
S043,2023-01-10,11150.02,10279.64,3070.0,7209.64,692
S044,2023-01-10,10423.09,9685.3,3135.77,6549.54,762
S045,2023-01-10,8163.39,7448.04,2696.88,4751.16,471
S046,2023-01-10,10114.39,9435.68,3160.8,6274.88,651
S047,2023-01-10,8240.18,7606.72,2779.06,4827.66,587
S048,2023-01-10,8279.67,7686.59,2117.68,5568.91,535
S049,2023-01-10,11857.76,10853.04,2944.07,7908.98,870
S050,2023-01-10,8244.12,7630.07,2687.7,4942.37,585
S001,2023-01-11,9387.11,8753.42,3128.0,5625.42,594
S002,2023-01-11,9313.64,8595.37,2771.02,5824.35,665
S003,2023-01-11,7554.12,7016.46,2242.56,4773.9,508
S004,2023-01-11,11955.31,10935.76,3798.35,7137.41,705
S005,2023-01-11,11043.98,10088.24,3471.14,6617.1,840
S006,2023-01-11,12570.86,11576.75,4191.05,7385.7,909
S007,2023-01-11,9963.29,9077.16,3179.84,5897.33,609
S008,2023-01-11,7432.5,6967.79,2104.23,4863.56,452
S009,2023-01-11,10097.43,9224.83,3111.84,6113.0,756
S010,2023-01-11,12965.12,11954.2,4276.01,7678.19,778
S011,2023-01-11,8214.85,7552.08,2104.3,5447.78,543
S012,2023-01-11,9706.63,9048.39,2662.57,6385.83,674
S013,2023-01-11,12011.4,11289.92,3924.25,7365.67,747
S014,2023-01-11,12692.17,11904.9,3242.79,8662.11,837
S015,2023-01-11,13389.19,12462.71,3376.89,9085.82,934
S016,2023-01-11,11395.37,10474.92,3043.17,7431.75,652
S017,2023-01-11,12146.97,11404.01,4188.19,7215.82,906
S018,2023-01-11,11438.01,10698.72,3330.57,7368.15,688
S019,2023-01-11,10457.51,9750.97,3199.07,6551.9,692
S020,2023-01-11,11794.98,10755.47,3616.47,7139.0,855
S021,2023-01-11,9623.72,9003.25,3264.62,5738.63,665
S022,2023-01-11,13468.78,12350.99,4500.15,7850.84,980
S023,2023-01-11,9780.26,8932.01,2506.02,6425.99,646
S024,2023-01-11,7774.14,7254.12,2286.44,4967.68,525
S025,2023-01-11,7742.15,7066.35,2478.59,4587.76,532
S026,2023-01-11,6865.75,6424.27,1829.84,4594.43,426
S027,2023-01-11,11679.97,10767.61,2959.96,7807.65,817
S028,2023-01-11,10789.2,10094.79,3286.82,6807.97,708
S029,2023-01-11,7344.01,6705.5,2342.78,4362.73,545
S030,2023-01-11,9840.46,9013.31,2794.65,6218.66,614
S031,2023-01-11,7411.11,6762.8,2222.34,4540.46,446
S032,2023-01-11,8145.36,7570.13,2656.58,4913.54,619
S033,2023-01-11,7556.2,7059.5,1992.56,5066.94,458
S034,2023-01-11,9572.7,8919.2,2850.69,6068.51,662
S035,2023-01-11,9654.59,8888.19,3207.13,5681.06,675
S036,2023-01-11,8214.0,7626.77,2552.89,5073.88,545
S037,2023-01-11,10117.6,9352.42,2607.19,6745.22,684
S038,2023-01-11,10298.54,9448.64,3490.41,5958.23,670
S039,2023-01-11,11648.17,10733.5,3663.74,7069.76,772
S040,2023-01-11,12987.16,11943.62,3547.77,8395.84,982
S041,2023-01-11,11241.43,10239.58,3594.8,6644.78,782
S042,2023-01-11,9380.44,8700.54,2551.66,6148.88,683
S043,2023-01-11,10120.69,9283.05,3001.85,6281.2,611
S044,2023-01-11,11230.18,10413.42,3834.91,6578.51,759
S045,2023-01-11,9196.92,8642.77,2483.68,6159.09,664
S046,2023-01-11,9795.88,9088.1,3093.09,5995.01,685
S047,2023-01-11,8545.33,7812.68,2850.35,4962.33,513
S048,2023-01-11,8801.69,8055.9,2205.68,5850.22,646
S049,2023-01-11,11766.17,10714.25,3404.98,7309.27,797
S050,2023-01-11,8237.1,7539.62,2640.69,4898.92,481
S001,2023-01-12,8969.17,8201.69,2792.43,5409.26,657
S002,2023-01-12,9353.53,8532.06,2904.77,5627.29,586
S003,2023-01-12,7168.34,6595.57,1993.58,4601.99,414
S004,2023-01-12,12784.64,11820.88,3566.7,8254.19,791
S005,2023-01-12,10874.72,10186.22,3375.42,6810.8,753
S006,2023-01-12,13195.57,12298.53,3682.82,8615.72,959
S007,2023-01-12,8707.21,8106.93,2653.27,5453.67,527
S008,2023-01-12,7361.12,6768.89,2375.07,4393.82,462
S009,2023-01-12,10192.76,9307.25,2974.77,6332.48,702
S010,2023-01-12,13495.43,12538.41,4592.92,7945.49,822
S011,2023-01-12,8100.2,7548.4,2291.51,5256.9,628
S012,2023-01-12,9139.41,8532.65,2918.52,5614.13,707
S013,2023-01-12,11169.65,10305.0,2953.76,7351.24,758
S014,2023-01-12,13112.13,12258.06,4276.51,7981.56,853
S015,2023-01-12,13614.16,12481.02,3933.13,8547.89,822
S016,2023-01-12,10659.01,9733.18,2960.65,6772.54,626
S017,2023-01-12,11701.67,10674.85,3887.6,6787.25,663
S018,2023-01-12,12539.09,11675.58,3656.0,8019.58,811
S019,2023-01-12,10676.72,9854.89,2713.6,7141.29,744
S020,2023-01-12,11733.38,11003.18,3565.17,7438.01,750
S021,2023-01-12,9631.66,8792.53,2719.44,6073.08,617
S022,2023-01-12,12616.61,11514.28,4057.51,7456.77,794
S023,2023-01-12,9397.89,8579.43,2494.0,6085.43,595
S024,2023-01-12,7504.55,7005.85,2221.52,4784.33,448
S025,2023-01-12,7135.32,6630.54,2047.2,4583.34,489
S026,2023-01-12,6695.15,6180.91,1831.65,4349.26,404
S027,2023-01-12,11059.77,10114.53,3435.37,6679.16,812
S028,2023-01-12,10024.78,9350.04,2737.24,6612.81,755
S029,2023-01-12,7662.71,7093.2,2600.1,4493.1,486
S030,2023-01-12,9859.6,9060.63,2804.09,6256.54,585
S031,2023-01-12,6528.43,6052.75,1947.06,4105.69,426
S032,2023-01-12,9040.2,8348.36,3046.37,5301.99,658
S033,2023-01-12,6915.21,6332.82,1736.89,4595.93,512
S034,2023-01-12,10099.51,9235.35,3043.09,6192.26,692
S035,2023-01-12,10064.89,9402.83,2620.59,6782.23,651
S036,2023-01-12,8107.13,7600.55,2061.55,5539.01,510
S037,2023-01-12,9720.73,9073.82,2552.03,6521.79,714
S038,2023-01-12,10530.58,9614.48,2697.47,6917.01,633
S039,2023-01-12,12987.78,12156.88,4352.33,7804.55,783
S040,2023-01-12,12998.64,12013.23,3450.44,8562.79,889
S041,2023-01-12,11274.23,10489.82,3253.65,7236.17,777
S042,2023-01-12,8967.53,8288.29,2460.45,5827.84,609
S043,2023-01-12,10252.89,9574.25,2882.76,6691.49,627
S044,2023-01-12,11266.71,10329.76,3099.42,7230.34,683
S045,2023-01-12,9001.32,8277.85,2838.31,5439.54,578
S046,2023-01-12,10571.88,9749.55,3104.71,6644.85,696
S047,2023-01-12,8315.72,7581.33,2647.01,4934.32,616
S048,2023-01-12,9093.73,8418.32,2751.67,5666.65,658
S049,2023-01-12,12210.41,11185.0,3084.41,8100.59,926
S050,2023-01-12,8070.03,7432.91,2351.93,5080.97,548
S001,2023-01-13,11137.2,10362.45,3048.57,7313.88,730
S002,2023-01-13,10449.93,9682.28,2947.53,6734.75,634
S003,2023-01-13,7528.1,7038.22,1963.94,5074.28,590
S004,2023-01-13,14334.56,13136.61,3837.67,9298.95,1021
S005,2023-01-13,11372.38,10571.16,3396.81,7174.35,691
S006,2023-01-13,14713.0,13447.23,3863.66,9583.57,882
S007,2023-01-13,9897.89,9187.72,3347.09,5840.63,617
S008,2023-01-13,8943.63,8367.19,2643.19,5723.99,646
S009,2023-01-13,10692.43,9897.11,3289.41,6607.7,709
S010,2023-01-13,16224.42,15172.77,4948.54,10224.24,1056
S011,2023-01-13,8438.26,7852.08,2498.33,5353.75,587
S012,2023-01-13,9947.55,9248.08,3377.57,5870.5,637
S013,2023-01-13,11853.07,10970.24,3225.58,7744.66,902
S014,2023-01-13,14482.43,13317.86,3782.18,9535.68,1093
S015,2023-01-13,14447.73,13275.56,4788.38,8487.18,974
S016,2023-01-13,12970.81,12120.97,3688.61,8432.36,809
S017,2023-01-13,13865.85,12883.45,4091.44,8792.01,814
S018,2023-01-13,12469.28,11593.04,3777.3,7815.74,883
S019,2023-01-13,11523.22,10742.26,3679.43,7062.84,764
S020,2023-01-13,13526.28,12574.48,3674.58,8899.9,968
S021,2023-01-13,11471.13,10583.43,3796.11,6787.32,779
S022,2023-01-13,14116.23,12868.5,4290.87,8577.63,895
S023,2023-01-13,10541.33,9741.95,2819.85,6922.1,778
S024,2023-01-13,8618.51,8068.01,2300.01,5768.0,499
S025,2023-01-13,7937.1,7457.82,2679.48,4778.34,473
S026,2023-01-13,7514.16,6856.1,2079.2,4776.9,437
S027,2023-01-13,11742.33,10705.96,3374.58,7331.38,834
S028,2023-01-13,10627.92,9921.76,3452.53,6469.23,786
S029,2023-01-13,8484.86,7830.53,2450.19,5380.34,569
S030,2023-01-13,11626.07,10911.09,3919.27,6991.82,726
S031,2023-01-13,7715.02,7024.81,1899.6,5125.22,471
S032,2023-01-13,9109.66,8317.86,2664.49,5653.37,639
S033,2023-01-13,7444.04,6784.29,2475.22,4309.07,484
S034,2023-01-13,10530.73,9799.93,2777.09,7022.84,612
S035,2023-01-13,10715.46,9992.21,2862.65,7129.56,639
S036,2023-01-13,8550.09,8033.2,2338.62,5694.59,663
S037,2023-01-13,10570.14,9657.88,3294.41,6363.47,631
S038,2023-01-13,11288.88,10483.92,3453.32,7030.59,864
S039,2023-01-13,12983.35,12140.52,3336.5,8804.02,971
S040,2023-01-13,13665.74,12723.57,3696.83,9026.75,863
S041,2023-01-13,11361.61,10482.52,2936.13,7546.39,738
S042,2023-01-13,10408.98,9752.78,3132.19,6620.59,668
S043,2023-01-13,11189.07,10445.47,3340.19,7105.28,725
S044,2023-01-13,12394.4,11411.99,3548.85,7863.14,893
S045,2023-01-13,9599.89,8998.08,3048.73,5949.34,646
S046,2023-01-13,10360.28,9462.18,3098.06,6364.12,677
S047,2023-01-13,9897.59,9238.27,2563.66,6674.6,626
S048,2023-01-13,9566.82,8986.29,2663.65,6322.64,732
S049,2023-01-13,13320.68,12471.14,4430.06,8041.08,925
S050,2023-01-13,8769.08,8203.8,2945.4,5258.39,676
S001,2023-01-14,11071.1,10289.66,2293.22,7996.44,664
S002,2023-01-14,12010.84,11064.13,2481.38,8582.75,887
S003,2023-01-14,8520.64,7870.48,2153.13,5717.35,528
S004,2023-01-14,16126.0,14755.34,2999.04,11756.3,990
S005,2023-01-14,14039.8,13131.86,2631.25,10500.61,832
S006,2023-01-14,16235.66,15072.21,4038.09,11034.12,1044
S007,2023-01-14,11998.91,11235.77,2951.95,8283.82,716
S008,2023-01-14,9908.91,9148.11,1796.08,7352.03,626
S009,2023-01-14,11364.05,10637.32,2579.36,8057.97,709
S010,2023-01-14,17969.0,16822.47,4069.52,12752.95,1136
S011,2023-01-14,9812.26,9056.58,2378.85,6677.73,646
S012,2023-01-14,10828.29,10122.21,2826.18,7296.03,694
S013,2023-01-14,12806.06,12012.48,2889.68,9122.8,862
S014,2023-01-14,16854.02,15499.27,3457.72,12041.55,1182
S015,2023-01-14,16045.29,14866.2,3387.47,11478.73,978
S016,2023-01-14,13591.48,12404.14,2975.08,9429.06,937
S017,2023-01-14,15996.12,14914.1,2860.18,12053.92,1101
S018,2023-01-14,15161.04,14156.67,4053.3,10103.37,974
S019,2023-01-14,13533.66,12543.94,3204.47,9339.47,902
S020,2023-01-14,14836.79,13877.28,3097.37,10779.91,928
S021,2023-01-14,12262.88,11422.87,2585.33,8837.54,833
S022,2023-01-14,15388.51,14167.5,3589.56,10577.93,936
S023,2023-01-14,11573.86,10662.03,2139.15,8522.88,674
S024,2023-01-14,10004.95,9227.33,1987.83,7239.5,722
S025,2023-01-14,8523.3,7974.11,1686.99,6287.12,522
S026,2023-01-14,9038.38,8237.53,2086.76,6150.77,565
S027,2023-01-14,12667.24,11866.07,2797.29,9068.78,813
S028,2023-01-14,11520.26,10737.88,2634.25,8103.64,781
S029,2023-01-14,9611.83,9013.31,2416.54,6596.77,575
S030,2023-01-14,13042.29,11909.0,3045.75,8863.25,822
S031,2023-01-14,8307.14,7779.16,1803.73,5975.43,537
S032,2023-01-14,10228.05,9412.73,2065.32,7347.41,614
S033,2023-01-14,8345.84,7745.57,2158.25,5587.31,554
S034,2023-01-14,11481.88,10702.32,2625.9,8076.42,826
S035,2023-01-14,11417.14,10634.28,2750.68,7883.61,683
S036,2023-01-14,10519.68,9629.02,2351.88,7277.14,667
S037,2023-01-14,12060.66,11250.47,2770.18,8480.29,792
S038,2023-01-14,12356.58,11575.84,2817.45,8758.39,743
S039,2023-01-14,15070.05,13719.52,2752.78,10966.74,1016
S040,2023-01-14,15187.85,14178.86,4088.52,10090.34,962
S041,2023-01-14,12860.81,11727.27,3148.02,8579.25,910
S042,2023-01-14,11599.71,10770.13,2773.88,7996.26,754
S043,2023-01-14,12305.05,11436.48,2617.68,8818.8,816
S044,2023-01-14,13240.8,12067.79,2753.37,9314.42,875
S045,2023-01-14,11002.45,10238.38,2934.15,7304.23,838
S046,2023-01-14,12821.6,11998.63,2811.35,9187.27,926
S047,2023-01-14,10520.93,9798.0,2221.93,7576.07,682
S048,2023-01-14,11011.25,10084.15,2368.58,7715.57,629
S049,2023-01-14,13310.12,12496.53,3292.93,9203.59,1005
S050,2023-01-14,9939.16,9092.62,2496.85,6595.77,757
S001,2023-01-15,11225.95,10531.34,2043.02,8488.32,663
S002,2023-01-15,11447.41,10706.7,2356.71,8349.99,701
S003,2023-01-15,8416.69,7677.59,2002.07,5675.52,550
S004,2023-01-15,15390.39,14078.84,3439.57,10639.27,1032
S005,2023-01-15,12453.56,11662.79,2989.56,8673.22,871
S006,2023-01-15,16102.79,14882.93,3663.19,11219.74,1003
S007,2023-01-15,11275.72,10299.72,2313.32,7986.39,787
S008,2023-01-15,8764.71,7986.37,2224.73,5761.64,581
S009,2023-01-15,12286.03,11222.07,2420.14,8801.93,759
S010,2023-01-15,16956.1,15691.67,3779.71,11911.96,1126
S011,2023-01-15,9069.94,8430.92,1871.93,6558.99,694
S012,2023-01-15,11436.57,10590.22,2676.08,7914.14,832
S013,2023-01-15,13536.24,12404.55,3207.08,9197.47,811
S014,2023-01-15,16581.87,15458.3,3609.88,11848.42,1021
S015,2023-01-15,14575.42,13563.62,2609.3,10954.31,914
S016,2023-01-15,12426.17,11401.72,2246.64,9155.08,746
S017,2023-01-15,15330.24,14137.99,3324.02,10813.97,1036
S018,2023-01-15,13274.67,12082.3,3165.91,8916.39,990
S019,2023-01-15,12839.43,11701.41,3215.84,8485.57,867
S020,2023-01-15,14098.88,13086.53,2854.85,10231.68,833
S021,2023-01-15,11502.94,10751.38,2075.9,8675.48,853
S022,2023-01-15,16663.7,15588.63,3421.67,12166.96,1080
S023,2023-01-15,10805.75,10120.77,2899.97,7220.8,646
S024,2023-01-15,8718.63,8162.76,1666.32,6496.43,660
S025,2023-01-15,8794.74,8107.19,1984.26,6122.93,659
S026,2023-01-15,8705.16,7977.0,2238.05,5738.95,525
S027,2023-01-15,12286.75,11248.76,2831.18,8417.58,870
S028,2023-01-15,12086.22,11018.18,2920.97,8097.21,695
S029,2023-01-15,9250.03,8596.43,1696.2,6900.23,585
S030,2023-01-15,12217.79,11466.96,2588.25,8878.71,784
S031,2023-01-15,7934.05,7287.86,1435.57,5852.29,566
S032,2023-01-15,10260.2,9550.23,1960.08,7590.15,669
S033,2023-01-15,8869.2,8326.05,1722.36,6603.69,629
S034,2023-01-15,11627.32,10677.37,2412.54,8264.83,717
S035,2023-01-15,11239.16,10389.47,2436.7,7952.77,685
S036,2023-01-15,9734.51,8882.35,1936.9,6945.45,580
S037,2023-01-15,11952.29,10947.01,2882.95,8064.07,753
S038,2023-01-15,12237.84,11368.33,3083.82,8284.51,783
S039,2023-01-15,15291.45,14012.82,2713.8,11299.02,1079
S040,2023-01-15,15512.48,14185.53,3252.03,10933.5,907
S041,2023-01-15,13251.12,12399.27,2521.86,9877.4,889
S042,2023-01-15,10520.49,9649.04,2763.49,6885.55,608
S043,2023-01-15,12698.59,11844.18,2416.65,9427.53,931
S044,2023-01-15,13119.62,11996.4,3157.46,8838.94,758
S045,2023-01-15,9570.97,8928.22,1903.27,7024.95,684
S046,2023-01-15,11821.81,11038.54,2525.72,8512.82,711
S047,2023-01-15,10522.46,9588.04,2443.54,7144.5,779
S048,2023-01-15,9997.69,9320.42,2310.19,7010.23,651
S049,2023-01-15,13452.87,12394.87,3083.45,9311.43,798
S050,2023-01-15,10599.28,9716.22,2240.41,7475.82,638
S001,2023-01-16,9351.19,8731.96,3132.3,5599.65,730
S002,2023-01-16,9173.47,8489.46,2530.55,5958.91,670
S003,2023-01-16,6743.27,6258.16,2200.97,4057.2,423
S004,2023-01-16,11861.31,11034.07,3507.75,7526.31,770
S005,2023-01-16,11003.44,10148.77,2987.46,7161.31,808
S006,2023-01-16,13447.89,12596.96,3586.19,9010.78,993
S007,2023-01-16,9913.63,9175.06,2849.27,6325.78,571
S008,2023-01-16,7949.9,7430.29,2710.01,4720.27,569
S009,2023-01-16,10146.41,9376.72,2983.36,6393.36,725
S010,2023-01-16,14005.46,13067.44,4342.59,8724.85,931
S011,2023-01-16,7543.82,7020.03,2542.9,4477.13,492
S012,2023-01-16,8854.16,8061.69,2598.05,5463.64,517
S013,2023-01-16,11557.92,10804.29,3571.37,7232.92,855
S014,2023-01-16,14050.78,13010.22,4491.63,8518.59,1047
S015,2023-01-16,13432.33,12586.89,4077.25,8509.64,1055
S016,2023-01-16,10922.04,10076.9,3602.31,6474.58,678
S017,2023-01-16,12162.69,11410.46,3630.95,7779.51,751
S018,2023-01-16,12563.43,11748.26,3848.87,7899.39,864
S019,2023-01-16,10157.18,9476.4,3421.06,6055.34,763
S020,2023-01-16,11250.3,10239.62,3526.16,6713.46,847
S021,2023-01-16,9944.11,9204.2,2830.32,6373.88,719
S022,2023-01-16,12811.68,11822.39,3884.09,7938.3,901
S023,2023-01-16,9471.48,8779.5,2907.66,5871.83,547
S024,2023-01-16,7989.35,7403.95,2131.39,5272.56,522
S025,2023-01-16,7361.28,6917.07,2267.17,4649.89,455
S026,2023-01-16,7515.31,6865.78,2011.52,4854.26,455
S027,2023-01-16,11650.57,10637.07,3412.74,7224.33,704
S028,2023-01-16,10409.15,9488.58,2931.12,6557.46,645
S029,2023-01-16,8117.53,7587.44,2406.48,5180.95,530
S030,2023-01-16,10053.39,9332.27,3195.83,6136.44,595
S031,2023-01-16,6886.17,6401.98,1911.93,4490.05,411
S032,2023-01-16,8118.59,7508.32,2035.29,5473.03,490
S033,2023-01-16,7640.42,7071.55,2047.03,5024.51,459
S034,2023-01-16,9818.96,9133.8,2794.71,6339.1,624
S035,2023-01-16,10404.32,9495.03,2825.66,6669.37,695
S036,2023-01-16,7745.63,7052.09,2400.27,4651.83,445
S037,2023-01-16,9669.66,9010.04,2936.47,6073.56,623
S038,2023-01-16,9508.29,8927.26,2816.33,6110.92,663
S039,2023-01-16,11622.16,10637.19,3410.54,7226.65,742
S040,2023-01-16,12178.87,11270.31,3333.41,7936.9,796
S041,2023-01-16,11546.18,10593.67,3329.35,7264.32,780
S042,2023-01-16,9356.62,8732.24,2952.89,5779.35,560
S043,2023-01-16,11022.75,10190.08,3014.04,7176.04,753
S044,2023-01-16,10865.3,10148.25,3158.57,6989.68,753
S045,2023-01-16,8712.01,8111.1,2403.6,5707.5,610
S046,2023-01-16,9772.39,9055.46,2606.6,6448.86,688
S047,2023-01-16,8131.62,7539.73,2173.54,5366.19,506
S048,2023-01-16,9040.55,8290.6,2439.14,5851.46,633
S049,2023-01-16,11161.25,10436.31,3690.63,6745.68,777
S050,2023-01-16,7927.76,7441.58,2375.85,5065.73,616
S001,2023-01-17,10036.43,9421.6,3342.79,6078.8,694
S002,2023-01-17,10042.38,9311.65,2769.97,6541.69,741
S003,2023-01-17,7345.09,6796.67,2105.53,4691.14,457
S004,2023-01-17,12405.27,11638.49,3180.29,8458.2,873
S005,2023-01-17,11325.15,10569.5,3337.0,7232.5,842
S006,2023-01-17,12500.27,11628.04,3580.77,8047.27,937
S007,2023-01-17,9178.7,8589.93,2480.04,6109.89,656
S008,2023-01-17,7534.79,6898.23,2154.97,4743.26,516
S009,2023-01-17,10350.29,9532.12,2955.52,6576.6,678
S010,2023-01-17,14205.82,13274.28,4540.89,8733.4,866
S011,2023-01-17,7973.17,7460.41,2160.58,5299.83,490
S012,2023-01-17,8694.11,8021.58,2273.69,5747.89,509
S013,2023-01-17,11473.19,10624.39,3204.03,7420.37,761
S014,2023-01-17,12500.0,11412.12,3267.68,8144.44,897
S015,2023-01-17,12687.15,11864.63,3317.71,8546.92,791
S016,2023-01-17,11116.56,10386.21,3161.71,7224.5,765
S017,2023-01-17,12028.77,11191.42,3699.41,7492.01,778
S018,2023-01-17,12682.42,11649.29,3524.02,8125.28,824
S019,2023-01-17,10923.27,10086.64,2802.48,7284.16,685
S020,2023-01-17,12245.54,11378.77,4128.86,7249.9,834
S021,2023-01-17,10068.69,9284.77,3349.09,5935.69,751
S022,2023-01-17,13848.9,12897.66,4263.17,8634.49,953
S023,2023-01-17,9935.34,9273.94,3374.57,5899.37,613
S024,2023-01-17,7562.08,7075.28,1998.8,5076.49,546
S025,2023-01-17,7121.53,6639.51,2290.46,4349.05,515
S026,2023-01-17,7588.36,7013.13,1931.29,5081.83,466
S027,2023-01-17,10997.98,10336.79,2898.36,7438.42,724
S028,2023-01-17,9990.48,9160.08,3148.86,6011.22,670
S029,2023-01-17,7378.55,6831.08,1960.93,4870.14,555
S030,2023-01-17,10760.63,9942.99,3550.54,6392.45,640
S031,2023-01-17,7030.77,6426.5,2344.7,4081.8,449
S032,2023-01-17,8801.64,8241.14,2583.58,5657.56,563
S033,2023-01-17,7239.94,6785.76,2158.99,4626.77,529
S034,2023-01-17,9544.35,8729.95,2366.3,6363.65,621
S035,2023-01-17,10107.49,9239.14,2759.51,6479.63,651
S036,2023-01-17,8374.01,7695.61,2667.2,5028.41,501
S037,2023-01-17,9733.4,9090.05,2952.64,6137.41,716
S038,2023-01-17,9540.96,8886.91,2973.55,5913.36,576
S039,2023-01-17,11999.7,10948.24,3640.64,7307.59,780
S040,2023-01-17,13218.26,12136.43,4063.83,8072.6,852
S041,2023-01-17,10731.69,9826.36,2720.39,7105.97,787
S042,2023-01-17,9508.19,8852.26,2825.64,6026.62,669
S043,2023-01-17,9980.12,9372.25,2551.25,6821.0,589
S044,2023-01-17,10476.56,9536.25,2660.8,6875.45,793
S045,2023-01-17,8325.52,7681.18,2677.45,5003.73,543
S046,2023-01-17,9338.32,8520.34,2940.0,5580.34,682
S047,2023-01-17,8188.43,7547.88,2447.92,5099.95,596
S048,2023-01-17,8605.02,7833.82,2878.62,4955.21,524
S049,2023-01-17,11413.95,10720.55,3159.52,7561.03,673
S050,2023-01-17,7946.01,7389.63,2149.23,5240.4,552
S001,2023-01-18,10175.77,9545.75,2728.76,6816.99,639
